,Created At,Text,Location,Address,Longitude,Latitude
185,Wed Mar 04 17:49:07 +0000 2020," We received 10 Lakhs 370 , 377 , Ram Mandir , CAA remaining instalments 5 Lakhs come NRC UCC population control law 🥰", going places,"Going Places, 328, 2nd Street, Old Town, Eureka, Humboldt County, California, 95501, United States of America",-124.16804516769136,40.804069049999995
188,Wed Mar 04 17:49:16 +0000 2020, RT @ caavisual : Have explored March 2020 issue # TheArtBulletin ? CAA members read online : https : //t.co/Q4ri8TmDj3 https : //…,"New York, NY","New York, United States of America",-74.0060152,40.7127281
189,Wed Mar 04 17:49:21 +0000 2020, The whole exercise revolt engineered Sharia Naxals . They failed caused immense loss terms lives properties . Inaction embolden .,"Uttar Pradesh, India","Uttar Pradesh, India",80.859666,27.1303344
190,Wed Mar 04 17:49:21 +0000 2020," Faisla ( Judgment ) happen Supreme Court Parliament , happen streets . This Harsh Mandar . Occupy streets - cool speech , @ KapilMishra_IND hate speech asking streets cleared . Bombs grenades-self defence . RIght streets-terror",India,India,78.6677428,22.3511148
192,Wed Mar 04 17:49:25 +0000 2020," A fascinating , tiny yet diverse state called Meghalaya ... And ’ angry CAA ’ even apply ... Curfew , deaths , Internet shutdowns ... # CutTheClutter . Episode 404 https : //t.co/7aY1GIXk7O","Gurgaon, India","Gurgaon, Gurugram, Haryana, India",77.00270014657752,28.42826235
193,Wed Mar 04 17:49:29 +0000 2020, RT @ ashoswai : Panda Babu - Is n't India world 's largest democracy ?,India,India,78.6677428,22.3511148
194,Wed Mar 04 17:49:32 +0000 2020, @ madanmitraoff These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA P… https : //t.co/yEFYrchjUf,"Kolkata, India","Kolkata, West Bengal, India",88.3567751581234,22.54541245
195,Wed Mar 04 17:49:33 +0000 2020," Woh Hindu nahi tha , fir bhi 'India country festivals , Holi favourite festival ' likhta tha . # CAA",INDIA,India,78.6677428,22.3511148
196,Wed Mar 04 17:49:34 +0000 2020," @ ayushjha668 @ Andycloudy @ Sushil64573041 @ Imamofpeace @ TajinderBagga Listen For 3 Islamic countries , sikh com… https : //t.co/Bp9nZOLZ9m","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
197,Wed Mar 04 17:49:41 +0000 2020, @ JhaSanjay Who fraud seen ur following ideology BJP u need drama tell us ? To scams… https : //t.co/EkRX2mxddE,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
199,Wed Mar 04 17:49:54 +0000 2020," If NY16/Engel 's district , call DC office directly !","Pittsburgh, PA","Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America",-79.9900861,40.4416941
200,Wed Mar 04 17:50:04 +0000 2020, @ AjaySengar_ @ ippatel All CAA & amp ; 370 involved massacre ... spared . Otherwise wi… https : //t.co/ZjUEWNsqvf,"California, USA","California, United States of America",-118.7559974,36.7014631
202,Wed Mar 04 17:50:05 +0000 2020, @ mzkhan3 @ JumbuTweeple @ NadiaWhittomeMP As tamilian hindu u ca n't use CAA hard understand ? It 's like… https : //t.co/1rRFqbaaT3,INDIA,India,78.6677428,22.3511148
203,Wed Mar 04 17:50:11 +0000 2020, Fight Continue Against CAA NRC NPR # WomenofShaheenBagh @ Shaheenbaghoff1 @ ShaheenBagh_ # IndiaAgainstCAA_NRC_NPR https : //t.co/zCleU6LlE8,फ़तेहपुर उत्तर प्रदेश,"Fatehpur, Uttar Pradesh, India",80.91800397088501,25.8435395
204,Wed Mar 04 17:50:18 +0000 2020, Anti CAA many fake Videos Islamists get boom 😀,India,India,78.6677428,22.3511148
205,Wed Mar 04 17:50:22 +0000 2020, UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/Clc5dPQakR,Kolkata,"Kolkata, West Bengal, India",88.3567751581234,22.54541245
207,Wed Mar 04 17:50:24 +0000 2020," @ bismay_inc Rahul decent man , hostages powerbrokers use islamic foot soldiers tools brainwash Mus… https : //t.co/opptmDH35e",Kerala ,"Kerala, India",76.5120396,10.3528744
208,Wed Mar 04 17:50:27 +0000 2020," `` We abused , beaten & amp ; forced attend anti CAA rallies '' - Muslim women recount forced attend anti CAA rallies . https : //t.co/xgo9v2LhYB",hyderabad,"Hyderabad, Telangana, India",78.46106473453146,17.38878595
209,Wed Mar 04 17:50:35 +0000 2020," SAY NO TO CAA , NRC , NPR . FUCK BJP FUCK RSS","Edmonton, Alberta","Edmonton, Alberta, Canada",-113.507996,53.535411
210,Wed Mar 04 17:50:37 +0000 2020, Spoke # CAA # DelhiRiots2020 debate show channel News Nation TV https : //t.co/i9ODfrEx52,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
211,Wed Mar 04 17:50:40 +0000 2020, @ sumanthraman Why n't apply liberalism ? It 's upto rights carry based c… https : //t.co/rVXChv169M,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
214,Wed Mar 04 17:50:49 +0000 2020," Watch : `` Supreme Court save secularism Ayodhya , time come hit streets '' Harsh Mander inciting mob violence https : //t.co/hgnroDOfSs","Pune, Maharashtra","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
215,Wed Mar 04 17:50:51 +0000 2020, RT @ ShahnawazBJP : Spoke # CAA # DelhiRiots2020 debate show channel News Nation TV https : //t.co/i9ODfrEx52,"Indore, India","Indore, Shastri Bridge, Martand Chowk, Indore Tahsil, Indore, Madhya Pradesh, 452001, India",75.8681124,22.7205162
217,Wed Mar 04 17:50:51 +0000 2020," RT @ rajeevm71 : If pained CAA , please n't celebrate Eid , n't keep fast Ramzan , kill Moharram , # SpareHi…","Bahraich, India","Bahraich, Uttar Pradesh, India",81.47732127661058,27.7336958
219,Wed Mar 04 17:50:56 +0000 2020, RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,bilaspur india ,"Bilaspur, Rampur, Uttar Pradesh, 244921, India",79.29838501460121,28.8680526
221,Wed Mar 04 17:51:01 +0000 2020," US pulled @ UN_HRC calling `` cess pool bias '' . Now , intervening ongoing case CAA India lived description . UNHRC first intervene Iran , Pak , China preach India .","New Delhi,  Bharath","Bharath Wood Industries, Outer Ring Road, Basavanagar, Vijnana Nagar, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 048, India",77.6894183,12.987688
223,Wed Mar 04 17:51:02 +0000 2020, Let ’ Encrypt Revokes 3 Million Certificates Due CAA Bug https : //t.co/KYJU0zjhZj https : //t.co/NQjstpSQM3,Benevento,"Benevento, Campania, Italia",14.705466481850998,41.247642600000006
225,Wed Mar 04 17:51:05 +0000 2020," Britain , Pakistan , KSA Adopt Proper Procedure On CAA , CAB , NRC NPR https : //t.co/oDJhLgOzXs via @ YouTube",toronto--ontario  canada,"Toronto, Golden Horseshoe, Ontario, M6K 1X9, Canada",-79.387207,43.653963
226,Wed Mar 04 17:51:10 +0000 2020," OMG , quaking boots , two-bit NGO downgraded us removing Art 370 implementing CAA !","Varanasi , India","Varanasi, Sadar, Varanasi, Uttar Pradesh, 221101, India",83.0076292,25.3356491
227,Wed Mar 04 17:51:11 +0000 2020," `` We protesting peacefully , please let us . And much trouble , withdraw [ CAA ] , go back respective houses , '' say women Shaheen Bagh . https : //t.co/eOkRQbIn78","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
228,Wed Mar 04 17:51:12 +0000 2020," 2500 Pakistanis , 15,000 Bdeshis given citizenship since CAA cut-off 31/12/2014 . CAA solution without problem . https : //t.co/wFxaHi9lYG",Aligarh,"Aligarh, Uttar Pradesh, India",78.13729027600994,27.87698975
229,Wed Mar 04 17:51:12 +0000 2020, @ JethmalaniM He another Zakir Naik Long live CAA/NRC see clearly many snakes nation,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
230,Wed Mar 04 17:51:14 +0000 2020," If pained CAA , please n't celebrate Eid , n't keep fast Ramzan , kill Moharram , # SpareHinduFestivals","Bahraich, India","Bahraich, Uttar Pradesh, India",81.47732127661058,27.7336958
231,Wed Mar 04 17:51:16 +0000 2020," Shaheen bagh protest historical protest ever . •when draconian act take place country , people remember resistance Shaheen bagh protesters . •These people 's r trying safeguard constitution. '' SAY NO TO CAA '' # WomenofShaheenBagh","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
233,Wed Mar 04 17:51:20 +0000 2020," The Hand-Made ’ Tale : What Does Hindu Rashtra Mean Indian Fashion Industry ? The industry largely depends Muslim artisans , labour & amp ; Islamic sartorial crafts & amp ; techniques , issues surrounding CAA NRC met marked silence . https : //t.co/v37hxeX1lv",Mars,"Mars, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07320, France",4.3221548,45.022172
236,Wed Mar 04 17:51:28 +0000 2020," RT @ OpIndia_com : After ‘ caa caa chi chi ’ slogan CAA , Mamata Banerjee launch ‘ BJP chi chi ’ campaign West Bengal https : //t…","Pune, Maharashtra","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
238,Wed Mar 04 17:51:32 +0000 2020," To threat corona virus ( COVID -19 ) today onwards I start professional tweet . No CAA Delhi riots , JN… https : //t.co/oafcL8Eeie","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
239,Wed Mar 04 17:51:37 +0000 2020," `` Decision happen neither Supreme court Parliament , made streets '' Harsh Mander , assigned Soros break India . This hatemonger seen inciting mob violence Jamia Millia Islamia University . https : //t.co/N9FomKG8Kq","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
241,Wed Mar 04 17:51:39 +0000 2020, @ AjaySengar_ @ ippatel All parties CAA & amp ; 370 involved massacre . No one spared . Otherw… https : //t.co/hQwItqZW1t,"California, USA","California, United States of America",-118.7559974,36.7014631
242,Wed Mar 04 17:51:43 +0000 2020," That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA .",VADODARA,"Vadodara, Vadodara Taluka, Vadodara District, Gujarat, 390001, India",73.1942567,22.2973142
243,Wed Mar 04 17:51:51 +0000 2020, Of course killings Tamils still internal affairs Sri Lanka . Even thousands Tamils got arrested fr… https : //t.co/K6bsSX4CqE,"Markham, Canada","Markham, York Region, Golden Horseshoe, Ontario, Canada",-79.326782,43.854336
244,Wed Mar 04 17:51:52 +0000 2020, RT @ iRupND : This reality behind anti CAA protests vlolence . https : //t.co/t3SQZT5rNl,India,India,78.6677428,22.3511148
245,Wed Mar 04 17:51:59 +0000 2020, RT @ anilp68 : TN CM # EdappadiPalaniswami assembly # CAA 👌👌👌 # IndiaSupportCAA # ISupportCAA_NRC https : //t.co/5HCbWMlMkI,Bharat ,India,78.6677428,22.3511148
248,Wed Mar 04 17:52:11 +0000 2020, The Supreme Court today sought explanation Harsh Mander speech allegedly expressed `` faith '' Supreme Court . Some examples . 📍 Grants bail 14 accused killing 23 people gujrat riots . 📍 Refuses put stay CAA,"INDIA/Москва, Россия","Посольство Индии, 6-8 с1, улица Воронцово Поле, Швивая горка, Кошельная слобода, Таганский район, Центральный административный округ, Москва, Центральный федеральный округ, 105064, Россия",37.649914,55.7528217
249,Wed Mar 04 17:52:12 +0000 2020," India 's turn towards Hindu nationalism actions Kashmir , Assam , CAA cause nation receive largest score decline terms freedom among world ’ 25 largest democracies . Kashmir freedom status dropped Not Free . https : //t.co/3NZbBrmo9q","Bengaluru South, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
250,Wed Mar 04 17:52:17 +0000 2020," @ archu243 With puked , 1 THING IS CLEAR THIS protest abt CAA , Its way Peace… https : //t.co/0Pv4qKl5US",The EARTH,"Earth, Lamb County, Texas, United States of America",-102.4107493,34.2331373
251,Wed Mar 04 17:52:20 +0000 2020, @ avstmd Thanks . The intention point probable immunological basis faster spread v/s 2002 SARS.… https : //t.co/nNowKUxspK,The Middle Ground,"Middle Ground, Conway, Franklin County, Massachusetts, 01341, United States of America",-72.7095355,42.5550856
253,Wed Mar 04 17:52:30 +0000 2020, @ ThePeopleOfIN They protesting n't know anything CAA . CAA Muslims . Thi… https : //t.co/m9JO4f5hY3,India,India,78.6677428,22.3511148
255,Wed Mar 04 17:52:47 +0000 2020, The @ UN_HRC move finger cases blatant torture n violation human rights Pakistan killing # SaurabhKalia filed @ RShivshankar @ DrSJaishankar @ PMOIndia https : //t.co/szIpHpfT5V,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
257,Wed Mar 04 17:52:57 +0000 2020, # DelhiRiotTruth : Muslim school terrace used target # Hindus Bricks 🧱 Petrol Bombs . Who # AntiHindu planning name # CAA ? Is conspiracy political parties appease particular community ? # DelhiGenocide2020 https : //t.co/f8J6a4fjgq,"New Delhi, India🇮🇳","New Delhi, Delhi, India",77.2022662,28.6141793
258,Wed Mar 04 17:53:01 +0000 2020," Respect . While entire people Gujarat welcomed # CAA 's nationalist decision brought skillful leadership Prime Minister Shri @ narendramodi ji , State Home Minister Shri @ PradipsinhGuj Ji 's statement chaos unrest spread opposition",India,India,78.6677428,22.3511148
259,Wed Mar 04 17:53:02 +0000 2020," MusIim women tell How FORCЕD & amp ; THRЕАTENED Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . `` We didnt want go , Men entered housеs & amp ; beat us & amp ; forced us go @ AmyMek @ RulesElsa @ PamelaGeller @ SubuhiKhan01 @ jihadwatchRS https : //t.co/Smakvx4x6s","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
264,Wed Mar 04 17:53:17 +0000 2020, They 'd tempted integrate PoK 'd 'do die ' situation . Taking kind response CAA NRC is… https : //t.co/YNDfau1PuO,"Hyderabad, Telangana","Hyderabad, Telangana, India",78.46106473453146,17.38878595
265,Wed Mar 04 17:53:19 +0000 2020," RT @ EqualityLabs : Proud Albany , NY becoming 3rd city pass anti-CAA legislation ! https : //t.co/g7pIk9ZC7b",Nigeria,Nigeria,7.9999721,9.6000359
266,Wed Mar 04 17:53:21 +0000 2020," @ Ratzoff2ya1 @ MaxBlumenthal @ TheYoungTurks @ TulsiGabbard It ’ strange given connection CAA , made raison ’ être slander Tulsi mouths every client represented , including Emma Anna .","Riviera Beach, FL","Riviera Beach, Palm Beach County, Florida, 33404, United States of America",-80.0580969,26.7753405
268,Wed Mar 04 17:53:25 +0000 2020, This 26 date video Yamuna Vihar Ghonda Mor . .. swarms saffron terrorists targeting hous… https : //t.co/Bcen5jwPwo,"West Bengal, India","West Bengal, India",87.6855882,22.9964948
273,Wed Mar 04 17:53:43 +0000 2020," @ bibliophixe @ humourously_urs We atrongly support CAA NRC around corner . Fuck leftist , jihad , Ravish K… https : //t.co/BdXnm1orSr","Mumbai, INDIA","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
274,Wed Mar 04 17:53:45 +0000 2020, RT @ Jaz_baatein : Anti CAA many fake Videos Islamists get boom 😀 https : //t.co/JE6BpxAakf,Maharashtra (India),"Maharashtra, India",76.0554568,19.531932
276,Wed Mar 04 17:53:49 +0000 2020, Same happened Shaheen Bagh . Some one issued Fatwa use women kids shield block Delhi-Noida road two months . Truth come Police crack interrogate women . 99 % tell truth handlers 😎,Bharat,India,78.6677428,22.3511148
277,Wed Mar 04 17:53:50 +0000 2020, Action Reaction,India,India,78.6677428,22.3511148
280,Wed Mar 04 17:54:01 +0000 2020," 📍 Remain silent brutality police jamia , AMU , JNU student 📍 CJI said act CAA violence stop . 📍Supreme Court Refuses To Cancel Ex-Union Minister Chinmayanand 's Bail In Rape Case 📍No comments human rights Kashmir .","Isanpur, Ahmadabad City","Isanpur, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India",72.6012948,22.9811295
285,Wed Mar 04 17:54:20 +0000 2020," India 's concerns : 🔹Coronavirus 🔹Delhi riots 🔹Sinking economy 🔹CAA-NRC-NPR BJP 's response : 🔹IT & amp ; CRPF raids Chhattisgarh 🔹MLA horse trading MP 🔹Assaulting Opposition MPs Parliament 🔹Distract Clearly , BJP NO interest governing India . They want power .","Rajasthan, Jaipur","Jaipur, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India",75.820349,26.916194
286,Wed Mar 04 17:54:20 +0000 2020," If Nitish Kumar Opposed NRC-NPR , Why Did He Support CAA ? I @ PavanK_Varma interview ro @ khanumarfa https : //t.co/qYRnTIoPG9 via @ thewire_in","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
287,Wed Mar 04 17:54:21 +0000 2020, Why unwarranted ? If Minorities three countries Jurisdiction CAA @ UNHumanRights intervention 'unwarranted ' ?,India,India,78.6677428,22.3511148
288,Wed Mar 04 17:54:22 +0000 2020, Mr. @ jimmy_wales ’ hoping look DBigXray ’ serious abuse privilege . I ’ always used # Wikipedia for… https : //t.co/Ujp7n2pg5L,BLR / STR,"Kempegowda International Airport, Bangalore International Airport Road, Anneshvara, Devanahalli taluk, Bangalore Rural, Karnataka, 560300, India",77.70456517798988,13.199162000000001
