Tue Mar 03 22:43:19 +0000 2020, Any comments Libbies ? @ khanumarfa @ BDUTT @ Real_Ravish @ sardesairajdeep,
Tue Mar 03 22:43:21 +0000 2020, You got kidding ! The sheer nerve . Hope SC dismisses . Our sovereignty must grab m… https : //t.co/I7TrFOjytr,
Tue Mar 03 22:43:22 +0000 2020," Congress took internal matter India , Kashmir United Nation & amp ; generations Indians suffered . Now supports UN interference Indian Law- CAA . Thankfully India rejected 2014 -2919",Canada
Tue Mar 03 22:43:22 +0000 2020, @ sakamath @ fearnocreation @ thinkoutofbox @ DilliDurAst So u n't say NRC imaginary ?,
Tue Mar 03 22:43:22 +0000 2020," Breaking : UN High Commissioner Human Rights files Intervention Application Supreme Court India CAA . @ MEAIndia says CAA internal matter. , `` foreign party locus standi issues pertaining India ’ sovereignty . ''","Haldwani-Kathgodam, India"
Tue Mar 03 22:43:24 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta - https : //t.co/RnfNijwz7h,KARNAVATI (Ahmedabad)
Tue Mar 03 22:43:25 +0000 2020," Look , someone suppose give security people win confidence . The activist slapped by… https : //t.co/HjYkpe8rYo",Delhi | Odisha 
Tue Mar 03 22:43:29 +0000 2020, Pratap Bhanu Mehta first write street pressure must created influence judiciary CAA petitions someone wrote ? Hope happy 50 deaths Delhi thanks street pressure .,
Tue Mar 03 22:43:33 +0000 2020," @ O2ASHISH @ AJENews Clear , CAA muslim",
Tue Mar 03 22:43:37 +0000 2020," $ USDF filed SEC form 4 : Insider JFL-NRC-SES Partners , LLC : Disposed 1,528,973 Common Stock average price $ 0… https : //t.co/OH4w0agNdL","New York, USA"
Tue Mar 03 22:43:38 +0000 2020, RT @ LiveLawIndia : UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA ; MEA says is…,"Haldwani-Kathgodam, India"
Tue Mar 03 22:43:40 +0000 2020, RT @ kaaashif : Albany New York state unanimously passes resolution condemning India 's CAA . https : //t.co/l4PMFydCu5 https : //t.co/aJGbeWG…,
Tue Mar 03 22:43:42 +0000 2020," My House burnt My documents burnt My Family killed My Childhood ruined My Identity lost I refugee country I lost everything , yet I prove documents I INDIAN . Yet I stand CAA & amp ; NRC WHATS YOUR EXCUSE https : //t.co/VxoHnqF1qH",
Tue Mar 03 22:43:43 +0000 2020, # LetsEncrypt 2020.02.29 CAA Rechecking Bug Fix # Directadmin : https : //t.co/useNsHszN5 # bug # Directadmin # hosting,"Rasht,Iran"
Tue Mar 03 22:43:45 +0000 2020, @ AjitKDoval_FAN @ KapilMishra_IND @ TajinderBagga By howling `` Constitution Katre mei hai '' 'Anti CAA protest… https : //t.co/fU9803v9UU,
Tue Mar 03 22:43:47 +0000 2020," Yes I guess bomb blasts Shia mosques Pakistan testimony ? BTW since ’ united & amp ; persecuted , want included CAA ?",
Tue Mar 03 22:43:49 +0000 2020," @ Rmello75 @ ramprasad_c @ RepAOC It help remove lot doubts . Soft copy act available , google… https : //t.co/zPhLBqyWsc",
Tue Mar 03 22:43:52 +0000 2020, This video explains legality UNHRC filing PIL Supreme Court regarding CAA . https : //t.co/ZAVPe9meit,"Tampere, Finland"
Tue Mar 03 22:43:54 +0000 2020," This piece strikes note ... Rahul Gandhi , lives far Shaheen Bagh northeast Delhi , seen | The Indian Express https : //t.co/GaQZC0nuvR",
Tue Mar 03 22:43:58 +0000 2020," Anti CAA rally Goa 's Benaulim : Now , Congress leader Ramkrishna Jalmi arrested making derogatory remarks Lord Parshuram . Rally organised various bodies including Centre Social Peace & amp ; Justice ( CSJP ) backed Goa Church . Anti CAA become Anti Hindu .","Montevideo, Uruguay"
Tue Mar 03 22:44:11 +0000 2020," Oh really ? How many times UNHRC moved Intl . Court Justice Supreme Court Pakistan violations human rights Hindus & amp ; Sikhs including kidnapping , rape , forced marriage , conversion & amp ; genocide ? Has left-jehadi ecosystem permeated # UNHRC well ? https : //t.co/SKd8DQUORK",United States
Tue Mar 03 22:44:12 +0000 2020, # DelhiRiots # DelhiPogrom2020 # RSS # BJP # India UK Parliament debate # CAA # NRC violence # Delhi lead… https : //t.co/c0bMLoQSk3,
Tue Mar 03 22:44:24 +0000 2020, Meet Mr. Devkinandan Thakur . He 's staunch supporter # CAA help Hindu women escape sexual abuse Pakistan Bangladesh . Today booked sexually abusing woman along 6 others . Did I mention gives discourses Hindu religion ? https : //t.co/ghLfDaAPfi,"Tamil Nadu, India"
Tue Mar 03 22:44:38 +0000 2020," Let ’ Encrypt discovers CAA bug , must revoke customer certificates | Ars Technica https : //t.co/kv420hRky7","Smyrna, GA"
Tue Mar 03 22:44:42 +0000 2020, RT @ MerishNamitha : ECONOMIC BOYCOTT IS NEVER ONE WAY PROCESS ... SHOULD BE DONE IN RETURN ALSO ... BOYCOTT MUSLIM SHOPS,
Tue Mar 03 22:44:44 +0000 2020, Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,"Port Harcourt, Nigeria"
Tue Mar 03 22:44:54 +0000 2020, 90-year-old keeps CAA protest flag flying https : //t.co/cSSnBkT2T7,
Tue Mar 03 22:44:56 +0000 2020," CAA presumes countries ill treating minorities offering succour . This ’ interfering internal matters . But nations express concerns discriminatory act , interference internal matters . Hmmm ...",Hong Kong
Tue Mar 03 22:44:58 +0000 2020," Holy moly , @ letsencrypt going revoke 3,048,289 certificates tomorrow `` may '' wrongfully issued due wrong CAA DNS check . To check 're affected , need re-issue certs ( tomorrow ! ) , check : https : //t.co/O5yZz3USRn",
Tue Mar 03 22:45:08 +0000 2020," Another US City standing Fascism . Albany , New York passes resolution CAA . @ Troll_Ziddii @ BhavikaKapoor5 @ ReallySwara @ anuragkashyap72 @ _YogendraYadav # WorldAgainstCAA_NRC_NPR # CAA_NRCProtests https : //t.co/2IBagc0Oyy","Gurgaon, India"
Tue Mar 03 22:45:23 +0000 2020, 90-year-old keeps CAA protest flag flying https : //t.co/bOPwC11sOj,
Tue Mar 03 22:45:30 +0000 2020," @ teamnike Ran Half past Sunday NRC recorded 12.98 miles . Any chance , exchange almost buying… https : //t.co/3EHHvEZ571",
Tue Mar 03 22:45:35 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,"Hyderabad, India"
Tue Mar 03 22:45:41 +0000 2020," @ ArnabGoswamiRtv Very bad statement CM.Thus , one thing sure .The opposition hates CAA votes","Kerala, India"
Tue Mar 03 22:45:46 +0000 2020," On Tuesday , MEA spokesperson , Raveesh Kumar , reiterated CAA internal affair India foreign party locus standi issues related India 's sovereignty https : //t.co/r9WQ2zhvY5",
Tue Mar 03 22:45:47 +0000 2020," RT @ RatanSharda55 : Though I would n't call idiot , hypocrite , side kick Nehru dynasty","Montevideo, Uruguay"
Tue Mar 03 22:45:49 +0000 2020, This video explains legality UNHRC filing PIL Supreme Court regarding CAA . Thank @ VC_NALSAR . https : //t.co/ZAVPe9meit,"Tampere, Finland"
Tue Mar 03 22:45:49 +0000 2020," Check Certificates folks & gt ; Let ’ Encrypt discovers CAA bug , must revoke customer certificates https : //t.co/dDz4AifyYV","38.28906200,-122.2922310"
Tue Mar 03 22:45:59 +0000 2020, RT @ AnumitaGoswami : This video explains legality UNHRC filing PIL Supreme Court regarding CAA . Thank @ VC_NALSAR . https : //t.…,"Tampere, Finland"
Tue Mar 03 22:46:00 +0000 2020," CAA internal matter Govt explicitly stated targeted minorities three countries . Although lie , going Govt 's stand CAA international matter involving several countries .",kailaasa hindu rashtra
Tue Mar 03 22:46:00 +0000 2020, 👆Listen IDIOT Congress Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' # saisubr # CAA_NRC_Protests # CAA_NRC_NPR 1/n https : //t.co/3npRXSi8wE,भारत
Tue Mar 03 22:46:01 +0000 2020," PMC Bank depositors denied permission protest Mumbai , police cite CAA protests , Delhi violence | Deccan Herald https : //t.co/ixUOLb0Yjw .",
Tue Mar 03 22:46:09 +0000 2020, @ ShekharGupta You guys making CAA big deal blowing proportion running false campaigns ! This da… https : //t.co/KGpzV8PPSg,
Tue Mar 03 22:46:09 +0000 2020, Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,Warwickshire
Tue Mar 03 22:46:18 +0000 2020," Really , # UNHRC ? No court intervention agnst # China ( repression/torture Tibet & amp ; Xinjiang ) , # Iran ( torture/killings pol prisoners ) # Pakistan ( torture , genocide Balochistan ) U hv shame opposing # CAA humanitarian aid persecutd minorities ? Even hypocrisy limits",
Tue Mar 03 22:46:22 +0000 2020, @ ishkarnBHANDARI How dare UN think first place ? If CAA like bill passed USA china Russia UN done thing ? We must build bharat image strong ever everyone must think 100 times pointing finger sovereign country .,"Hyderabad, India"
Tue Mar 03 22:46:29 +0000 2020," Loooool Shias Sunnis murdering like tomorrow Iraq , Syria , Lebanon idiot talking like . Anyway bleeding dindoos crying Shia persecution Iran included CAA , answer https : //t.co/orcuH8ejv1","England, UK"
Tue Mar 03 22:46:31 +0000 2020," @ ishkarnBHANDARI They CAA , @ narendramodi & amp ; whatever represents . They Indianness . They want hegemony India .","Hyderabad, India"
Tue Mar 03 22:46:50 +0000 2020," See crowd say average Hindu radicalised . Who average Hindu , I find ? These average Hindu ’ vote Modi tomorrow task make anti Muslim policies & amp ; finally throw .",London
Tue Mar 03 22:46:51 +0000 2020, Danger : She wants Rohingya `` Persicuted Religious Minorities '' # CAA2019 acceptable ! Rohingyas migrated t… https : //t.co/ylqB3bI2yU,"New Jersey, USA"
Tue Mar 03 22:46:57 +0000 2020, @ ishkarnBHANDARI Under provision International law # UNHRC approached SC SC entertaining ? How # CAA discriminatory violating human rights . ?,"Hyderabad, India"
Tue Mar 03 22:47:07 +0000 2020," TELL ME NOW , WHO ARE # THE_REAL_TERRORISTS ? # ISNT_THIS_TERRORISM YOU CRIMINAL WORLD MEDIA",Planet Earth
Tue Mar 03 22:47:29 +0000 2020," India , land Gandhi & amp ; Nehru , never line round shameful international opprobrium . Unprecedented : United Nations ⁦ @ UN⁩ High Commissioner Human Rights files intervention plea Supreme Court # CAA_NRC_Protests https : //t.co/wcWy7qFU0J","Tirunelveli, Tamil Nadu"
Tue Mar 03 22:47:30 +0000 2020, @ fearnocreation @ thinkoutofbox @ DilliDurAst No one stopping CAA taking Indian Muslims .,"London, England"
Tue Mar 03 22:47:34 +0000 2020, @ UNHumanRights It non business CAA . Where Kashmiri Pandits murdered ? # kashmiripandit # Hindu,PUNE
Tue Mar 03 22:47:37 +0000 2020, AP move resolution opposing NRC next assembly session https : //t.co/HqnKFa7w75,
Tue Mar 03 22:47:38 +0000 2020, India signatory United Nations `` Convention Relating Status Refugees '' : right decide fast-track . # UNHCR angry mullah targets conversion & amp ; kanizes escape mullah infested lands UN/UNHCR never nosed protect non-Muslims .,"Pune, India"
Tue Mar 03 22:47:55 +0000 2020, The Dutch Minister Foreign Affairs calls fly zone Idlib . Hecwill propose initiative Friday EU ministers . # IdlibUnderFire https : //t.co/UPYkZtMIDB,Berlin
Tue Mar 03 22:47:56 +0000 2020, This tje bring crowd Anti CAA protests . @ real_hindu1 @ Real_Bannaji @ real__vivek @ RealNetan @ Real_Vish5 @ MimrotReena @ GT33721487 @ AmbalalKumawa11 @ anusehgal @ RYAeTUieX2BLyQW @ ImSunil_1 @ ThomasA69378668 @ DrAMSingh1 @ KajalSinghChau4 https : //t.co/jzXPiE23Be,lndia
Tue Mar 03 22:48:04 +0000 2020," At think-tank presentation Washington DC today , I tried counter presenter ranting endlessly India , bringing # CAA . After event , Druze scholar Lebanon walked & amp ; said “ united Hindu India prevent global Islamist walkover ”",Beverly Hills & Santa Monica 
Tue Mar 03 22:48:06 +0000 2020, @ _Akshat__ @ OpIndia_com Read History Post Godhara riots Vajpayee advice Raj Dharm Ishrat Jehan murder Pehlu K… https : //t.co/13zCESvuh4,
Tue Mar 03 22:48:10 +0000 2020, @ ArnabGoswamiRtv @ narendramodi That reason opposition hates CAA .They expect Bangladeshees t… https : //t.co/c31oqD1nZb,"Kerala, India"
Tue Mar 03 22:48:24 +0000 2020," anti CAA PROTESTER said , Mr. NRENDRA BABU thrown DUSTBIN https : //t.co/v5h7o8rUOY via @ YouTube","New Delhi, India"
Tue Mar 03 22:48:38 +0000 2020, Mamta arrested !,Singapore
Tue Mar 03 22:48:44 +0000 2020," Delhi Cops Kicked Us In Private Parts , Tore Hijabs : Women Share Gory Details From CAA Protests https : //t.co/MVJLyrWaMR",Australia
Tue Mar 03 22:48:46 +0000 2020," We must rightly condemn violence hear plainly see evidence directed towards peaceful Hindu community- muslim school terrace . So International Media ? Cowering , ’ . Spineless insipid anti Hindu propagandists . 🥊 https : //t.co/pQIe6rGU7C",...that bump in the night.
Tue Mar 03 22:48:47 +0000 2020, future ... couple ... spend ... time ... Canada ... States ... UN ... Body ... File ... Intervention ... Application ... Against ... Citize… https : //t.co/iqmeg67nmK,
Tue Mar 03 22:48:58 +0000 2020, BREAKING : @ UNHumanRights filed intervention application @ SupremeCourtIND CAA . The UNHRC previously issued statement saying law `` fundamentally discriminatory nature '' . # WorldAgainstCAA_NRC_NPR https : //t.co/enrTmJfQlI,"Bolton, England"
Tue Mar 03 22:49:03 +0000 2020, RT @ anas2009yj : @ AshrafFem 02/mar/2020 Bhopal nrc npr caa https : //t.co/uJMlrGNWeb,
Tue Mar 03 22:49:19 +0000 2020, Took journalism . Now working @ thewire_in anti India agenda following anti India agenda sometime . While Delhi riles anti CAA protests riots . She kept anti Hindu anti BJP anti govt agenda . While tries push 2/n https : //t.co/7bpu8kgKZy,
Tue Mar 03 22:49:20 +0000 2020, Easiest way start trust building process govt 's side withdrawing NPR notification . It give credence govt 's argument unconstitutional CAA nothing NRC . I mean NRC point NPR ? Why waste money ? # NPRisNRC https : //t.co/VOCEPHXOQP,
Tue Mar 03 22:49:33 +0000 2020," # TukdeFundedCAAStir EXPOSED : Sabotage- ‘ syndicate ’ behind CAA stir . TIMES NOW EXPOSES cash , clients , Congress & amp ; clashes ‘ link. ’ @ Dir_ED draws sensational link Lobby . @ KapilSibal , @ IJaising , PFI named ED . Sabotage- ‘ syndicate ’ behind CAA stir . | Rahul , Navika details . https : //t.co/L3yyolDifj",Patna
Tue Mar 03 22:49:39 +0000 2020, March Madness - The wide-open CAA men 's basketball tournament starts soon . And four ESPN 's experts di… https : //t.co/LgqMiNXO4Z,"Philadelphia, PA"
Tue Mar 03 22:49:40 +0000 2020, India rejects UN Rights chief ’ intervention CAA https : //t.co/0cPppkDBD4 # livenewsindia,
Tue Mar 03 22:50:08 +0000 2020, Including CAA claims anti Muslim anti illegals shows education might give freedom think express change basic behaviour comes home . 6/n https : //t.co/i7pEf9pXo8,
Tue Mar 03 22:50:22 +0000 2020, RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,
Tue Mar 03 22:50:24 +0000 2020," @ Trueind19115505 @ JaskaranS_ @ coolfunnytshirt As Afghan Sikh , I also oppose CAA . Let alone goes international refugee laws India 's secular constitution , 's discriminating religious group Sikhs support .",
Tue Mar 03 22:50:27 +0000 2020," From removing Articles 370 & amp ; 35a Constitution CAA & amp ; NRC , Modi & amp ; BJP whipping anti-Muslim hate . The violence Delhi , dozens died , latest example . Today I called government speak bigotry . https : //t.co/fcsCCgf6cd","Wallasey, England"
Tue Mar 03 22:50:34 +0000 2020, AP move resolution opposing NRC next assembly session https : //t.co/kmb5xqNPsS,
Tue Mar 03 22:50:36 +0000 2020," Any journalist worked LS RS access records yet claims NRC CAA anti Muslim shows deliberation towards destabilising India . Can learned journalist , boasts priviledged education , play naive matter . 8/n https : //t.co/vbcVPwobaN",
Tue Mar 03 22:50:39 +0000 2020," UN Human Rights Chief Moves Intervene Over CAA SC , India Objects https : //t.co/eEcOpl9F7K",Australia
Tue Mar 03 22:50:42 +0000 2020, RT @ Indepthcomments : # CAA How 'Citizenship Amendment Act ' internal matter 's giving citizenship external peop…,"Bombay, INDIA"
